ID,biography,birthDate,contactDetails,culturalHeritage,deathDate,ethnicity,familyName,gender,individualName,occupation,sourceRecordLink,title,warning,workCount
KAFPD_P43528,"Executive Producer, ""Kidnapped"" (2021). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Sean Cohan,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P43533,"Cinematographer, ""Kick Ons"" (2018). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset; The Production Book; The Screen Guide.",,,,,,,,Nicolas Nalbandian,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P43544,"Composer, ""Promised"" (2019). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Production Book.",,,,,,,,Dorian West,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P43563,"Director/Producer, ""A Night Of Horror: Volume 1"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset; The Production Book; The Screen Guide.",,,,,,,,Rebecca Thomson,Director; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P43590,"Editor, ""Pimped"" (2019). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Production Book.",,,,,,,,Marianne Khoo,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P43593,"Producer, ""36 Questions"" (2018). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Cameron Hall,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P43596,"Executive Producer, ""The Spy Who Never Dies"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,Kristina Pearson,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P43625,"Production Designer, ""Voodoo Lagoon"" (2006). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset.",,,,,,,,Eugene Intas,Production Designer,https://zenodo.org/records/11093655,,,
KAFPD_P43626,"Executive Producer, ""Paper Planes"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Jonathan Chissick,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P43645,"Writer, ""Bachelor Girl"" (1988); Writer, ""Clubland"" (2007); Writer, ""The Sapphires"" (2012). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset; The Screen Guide.",,,,,,,,Keith Thompson,Writer,https://zenodo.org/records/11093655,,,
KAFPD_P43651,"Executive Producer, ""Ruben Guthrie"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Jonathan Duncan,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P43653,"Cinematographer, ""Ravenswood"" (2017); Cinematographer, ""The Script Of Life"" (2019). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset.",,,,,,,,Daniel Lyons,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P43669,"Executive Producer, ""True History Of The Kelly Gang"" (2020). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Raphael Perchet,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P43671,"Composer, ""Alison's Birthday"" (1981). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,Alain Oulman,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P43689,"Executive Producer, ""Fantasm"" (1976). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Ted Mulder,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P43690,"Production Designer, ""The Umbrella"" (2016). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Jen Horn,Production Designer,https://zenodo.org/records/11093655,,,
KAFPD_P43698,"Costume Designer, ""Hoodwink"" (1981); Costume Designer, ""Dead Easy"" (1982); Costume Designer, ""Fighting Back"" (1983); Costume Designer, ""Hildegarde"" (2002). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Robyn Schuurmans / Robyn Schuurmans-Medek,Costume Designer,https://zenodo.org/records/11093655,,,
KAFPD_P43700,"Executive Producer, ""Rough Stuff"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Nick Bolton,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P43730,"Cinematographer, ""The 13th House"" (2003). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Robert Brown,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P43732,"Executive Producer, ""Psychoanalysis"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Neil Peplow,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P43734,"Editor, ""Alice"" (2018). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Marsha Bramwell,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P43740,"Editor, ""The Turning"" (2013). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Michael J. Lutman,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P43752,"Cinematographer/Producer, ""Streetsweeper"" (2007). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Toby Ralph,Cinematographer; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P43755,"Writer, ""Kostas"" (1979). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Linda Aronson,Writer,https://zenodo.org/records/11093655,,,
KAFPD_P43760,"Executive Producer, ""Bad Girl"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Michael Kantor,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P43761,"Costume Designer, ""A Guide To Dating At The End Of The World"" (2021). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,Davina Faye,Costume Designer,https://zenodo.org/records/11093655,,,
KAFPD_P43775,"Costume Designer, ""Dope"" (2001). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Tracey Richardson,Costume Designer,https://zenodo.org/records/11093655,,,
KAFPD_P43776,"Editor, ""Beautiful"" (2009). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,Marty Pepper,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P43781,"Editor, ""Waste"" (1998). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Jennifer Fineran,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P43821,"Producer, ""Bilched"" (2019). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Ewan Wall,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P43822,"Cinematographer, ""Housos Vs Authority"" (2012). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Paul Kliem,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P43824,"Cinematographer, ""Sugar Cube"" (2018). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Realm Choong,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P43833,"Director, ""Blurred"" (2002); Director, ""Under The Radar"" (2004). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Evan Clarry,Director,https://zenodo.org/records/11093655,,,
KAFPD_P43834,"Producer, ""Mosaic"" (2005). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Celeste Fairlie,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P43873,"Writer, ""The Three Ages Of Sasha"" (2012). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Bramley Finchampstead,Writer,https://zenodo.org/records/11093655,,,
KAFPD_P43878,"Executive Producer, ""Go!"" (2020). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Jeff Sackman,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P43883,"Producer/Writer, ""Mad Bomber In Love"" (1992). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,George Mannix,Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P43906,"Executive Producer, ""The King"" (2019). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Christina Oh,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P43910,"Cinematographer, ""Loyalty"" (2010). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Hugh Scarlett,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P43937,"Costume Designer, ""Day Of The Panther"" (1988); Costume Designer, ""Strike Of The Panther"" (1988). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Amanda Groom,Costume Designer,https://zenodo.org/records/11093655,,,
KAFPD_P43949,"Director, ""Little Deaths"" (2006). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Christopher Benz,Director,https://zenodo.org/records/11093655,,,
KAFPD_P43951,"Writer, ""The Monkey's Mask"" (2001). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Anne Kennedy,Writer,https://zenodo.org/records/11093655,,,
